
 0
 rmse:0.06636029644958041
 mse:0.004403689
 pearson:0.42434604860643665
 spearman:0.21456272465123175
 rankingloss:0.03718163073062897

 1
 rmse:0.0625938887511271
 mse:0.003917995
 pearson:0.4665915413921742
 spearman:0.293722808117596
 rankingloss:0.028803031891584396

 2
 rmse:0.06881408346291938
 mse:0.004735378
 pearson:0.39093405480363796
 spearman:0.2760486290719648
 rankingloss:0.031379811465740204

 3
 rmse:0.07457608234110516
 mse:0.005561592
 pearson:0.31991343838310865
 spearman:0.2526165903394988
 rankingloss:0.035250239074230194

 4
 rmse:0.07578356508277842
 mse:0.0057431487
 pearson:0.29087164456117015
 spearman:0.24249208799433392
 rankingloss:0.03245766460895538

 5
 rmse:0.07646558451872247
 mse:0.0058469856
 pearson:0.2779454075859377
 spearman:0.2420327923626903
 rankingloss:0.03237994387745857

 6
 rmse:0.07533901590195174
 mse:0.0056759673
 pearson:0.3063292345826525
 spearman:0.25349326596027116
 rankingloss:0.0349871851503849

 8
 rmse:0.075849468210933
 mse:0.005753142
 pearson:0.29981046115948407
 spearman:0.23419429961882557
 rankingloss:0.03617028146982193

 9
 rmse:0.0767311144399972
 mse:0.005887664
 pearson:0.2846500187656755
 spearman:0.23502473482242145
 rankingloss:0.029996244236826897

 10
 rmse:0.07756929648912785
 mse:0.0060169958
 pearson:0.271236141176257
 spearman:0.234004775636502
 rankingloss:0.030559780076146126

 11
 rmse:0.07577191705846915
 mse:0.0057413834
 pearson:0.293013807935729
 spearman:0.23986420644249484
 rankingloss:0.03524712845683098

 13
 rmse:0.0779958969551615
 mse:0.00608336
 pearson:0.2687155455500118
 spearman:0.21937822560683448
 rankingloss:0.033145420253276825

 16
 rmse:0.07649254851167907
 mse:0.00585111
 pearson:0.2728101219259972
 spearman:0.23213056725445314
 rankingloss:0.032349713146686554

 19
 rmse:0.07702091094942974
 mse:0.0059322207
 pearson:0.2687082391815289
 spearman:0.20990922977949591
 rankingloss:0.03309968113899231

 20
 rmse:0.07654256366487246
 mse:0.005858764
 pearson:0.28626907284370484
 spearman:0.22484818018636632
 rankingloss:0.03341256454586983

 26
 rmse:0.07612713698189193
 mse:0.005795341
 pearson:0.2904345900906114
 spearman:0.21693132379792576
 rankingloss:0.03444572165608406

 30
 rmse:0.07523715106203788
 mse:0.005660629
 pearson:0.29789022740025495
 spearman:0.21324220444144495
 rankingloss:0.03424481302499771

 33
 rmse:0.07640128862132291
 mse:0.005837157
 pearson:0.2720864271229777
 spearman:0.2253705180711551
 rankingloss:0.033405572175979614

 34
 rmse:0.07524047461409634
 mse:0.005661129
 pearson:0.2984604549300579
 spearman:0.23489594479182022
 rankingloss:0.031661201268434525

 36
 rmse:0.07489421867556469
 mse:0.005609144
 pearson:0.294795657033155
 spearman:0.22967000752722297
 rankingloss:0.03184770792722702

 38
 rmse:0.07402298544692854
 mse:0.0054794024
 pearson:0.28936726163848075
 spearman:0.21592536618577202
 rankingloss:0.03131384775042534

 41
 rmse:0.07399014350775371
 mse:0.0054745413
 pearson:0.29252419140309505
 spearman:0.21164392171869423
 rankingloss:0.033361706882715225

 42
 rmse:0.0748337531083098
 mse:0.0056000906
 pearson:0.2889133399859461
 spearman:0.2176607760463287
 rankingloss:0.032019536942243576

 44
 rmse:0.07466105997670966
 mse:0.005574274
 pearson:0.29595866376892865
 spearman:0.2014151466044751
 rankingloss:0.03340946510434151

 45
 rmse:0.07500803526908947
 mse:0.0056262054
 pearson:0.3013236245915036
 spearman:0.21980260785399144
 rankingloss:0.033591680228710175

 46
 rmse:0.07475287458265349
 mse:0.0055879923
 pearson:0.29463318246796066
 spearman:0.20863296053317723
 rankingloss:0.03191760182380676

 48
 rmse:0.07408261047728204
 mse:0.005488233
 pearson:0.3075556082903143
 spearman:0.22429523142656327
 rankingloss:0.03103961981832981

 49
 rmse:0.07397314265342492
 mse:0.005472026
 pearson:0.3072227582712813
 spearman:0.21661691817501308
 rankingloss:0.03357544168829918

 51
 rmse:0.07401004106389161
 mse:0.005477486
 pearson:0.29525604076004397
 spearman:0.21979377181370982
 rankingloss:0.030382778495550156

 53
 rmse:0.07452852452091197
 mse:0.005554501
 pearson:0.29317620298221786
 spearman:0.20098011507772623
 rankingloss:0.03173033148050308

 54
 rmse:0.07397857504308829
 mse:0.0054728296
 pearson:0.2954222839441812
 spearman:0.21356076529275997
 rankingloss:0.03052588738501072

 55
 rmse:0.07526853637497116
 mse:0.0056653526
 pearson:0.2818945052182605
 spearman:0.20596265208868597
 rankingloss:0.032411955296993256

 57
 rmse:0.07410877009737468
 mse:0.00549211
 pearson:0.30616581913689117
 spearman:0.21821912891882705
 rankingloss:0.031240401789546013

 58
 rmse:0.07268338658029658
 mse:0.0052828747
 pearson:0.30262074029980146
 spearman:0.21055102002713788
 rankingloss:0.030573919415473938

 60
 rmse:0.0729947966550557
 mse:0.0053282403
 pearson:0.30709255375750105
 spearman:0.20208473402691854
 rankingloss:0.03190861642360687

 64
 rmse:0.0741433369077246
 mse:0.0054972344
 pearson:0.2987764847736634
 spearman:0.211222777224155
 rankingloss:0.032559093087911606

 65
 rmse:0.07347458843862748
 mse:0.005398515
 pearson:0.31419390577237466
 spearman:0.21676583413047898
 rankingloss:0.03014416992664337

 69
 rmse:0.073604302110452
 mse:0.0054175933
 pearson:0.29355748806613835
 spearman:0.20758296417984043
 rankingloss:0.03139756619930267

 70
 rmse:0.0734581053517609
 mse:0.0053960932
 pearson:0.30836201656782447
 spearman:0.20318465980244962
 rankingloss:0.03345069661736488

 71
 rmse:0.07423846710711716
 mse:0.00551135
 pearson:0.2951466041381259
 spearman:0.20427840920415669
 rankingloss:0.03205856680870056

 73
 rmse:0.07423962123939107
 mse:0.0055115214
 pearson:0.2957151098555187
 spearman:0.20184852235809372
 rankingloss:0.03161172568798065

 77
 rmse:0.07241777563786954
 mse:0.005244334
 pearson:0.3141411103282133
 spearman:0.20929266307734803
 rankingloss:0.03153885900974274

 83
 rmse:0.07169750535269119
 mse:0.0051405323
 pearson:0.3272704801093524
 spearman:0.205509656489244
 rankingloss:0.03178243711590767

 87
 rmse:0.07292448119738934
 mse:0.00531798
 pearson:0.3096478157138256
 spearman:0.20365948264708736
 rankingloss:0.03124142810702324
