
 0
 rmse:0.07226289280030926
 mse:0.0052219257
 pearson:0.3288369337872993
 spearman:0.2391517703417914
 rankingloss:0.0363147146999836

 1
 rmse:0.07361247872198286
 mse:0.005418797
 pearson:0.30550357002005896
 spearman:0.23569164041808946
 rankingloss:0.03331232815980911

 2
 rmse:0.07380469482755378
 mse:0.005447133
 pearson:0.31241351036656173
 spearman:0.23828194463620536
 rankingloss:0.03547893092036247

 3
 rmse:0.07332413221925915
 mse:0.0053764284
 pearson:0.31690917064378077
 spearman:0.24427486210074506
 rankingloss:0.03499675914645195

 4
 rmse:0.07277499923627427
 mse:0.0052962005
 pearson:0.3237311249990505
 spearman:0.23869412129852277
 rankingloss:0.03522976487874985

 5
 rmse:0.07298378183053998
 mse:0.0053266324
 pearson:0.3200461417939036
 spearman:0.2473148308925663
 rankingloss:0.03359546139836311

 6
 rmse:0.07264486885146197
 mse:0.005277277
 pearson:0.3300900249504941
 spearman:0.24244083481194706
 rankingloss:0.03512325510382652

 9
 rmse:0.07287284550418274
 mse:0.0053104516
 pearson:0.3307927426209771
 spearman:0.24866890460346766
 rankingloss:0.03478555008769035

 12
 rmse:0.07329197463006033
 mse:0.0053717135
 pearson:0.3334709861020217
 spearman:0.2360599074366939
 rankingloss:0.03672933205962181

 14
 rmse:0.07261052500206276
 mse:0.0052722883
 pearson:0.33218371898449567
 spearman:0.23989454094825938
 rankingloss:0.03475390374660492

 17
 rmse:0.07376183228013551
 mse:0.005440808
 pearson:0.3266657501058638
 spearman:0.24316517314657995
 rankingloss:0.03577469289302826

 19
 rmse:0.07315663109027884
 mse:0.0053518927
 pearson:0.3316538283697867
 spearman:0.23787290371291536
 rankingloss:0.035558070987463

 22
 rmse:0.07295639865782974
 mse:0.005322636
 pearson:0.3312348486204085
 spearman:0.23660000457199706
 rankingloss:0.03587253391742706

 24
 rmse:0.07235371530293928
 mse:0.00523506
 pearson:0.3382060670307618
 spearman:0.24299163312421013
 rankingloss:0.034113384783267975

 29
 rmse:0.0734366220310161
 mse:0.0053929375
 pearson:0.32892758586043586
 spearman:0.23270349966368117
 rankingloss:0.03626545891165733

 30
 rmse:0.07368538280107516
 mse:0.0054295356
 pearson:0.32745895491277643
 spearman:0.2366876377693477
 rankingloss:0.03497454151511192

 32
 rmse:0.0733709379890209
 mse:0.0053832945
 pearson:0.326098457400221
 spearman:0.23601627687536988
 rankingloss:0.03503623977303505

 34
 rmse:0.07282926509695645
 mse:0.005304102
 pearson:0.3264531526182376
 spearman:0.23180329014429543
 rankingloss:0.03432698920369148

 37
 rmse:0.07274328384683507
 mse:0.0052915853
 pearson:0.33007345785518755
 spearman:0.22885665257869833
 rankingloss:0.03432069346308708

 38
 rmse:0.07299774705704068
 mse:0.005328671
 pearson:0.33085512257311506
 spearman:0.23358457826376894
 rankingloss:0.03505237028002739

 43
 rmse:0.07393666039947051
 mse:0.0054666298
 pearson:0.32631054960971556
 spearman:0.23159816280899514
 rankingloss:0.03627810999751091

 45
 rmse:0.07336054140347882
 mse:0.005381769
 pearson:0.32565872294975595
 spearman:0.22836282473592834
 rankingloss:0.03482184186577797

 46
 rmse:0.07308209088008201
 mse:0.005340992
 pearson:0.32437751301353146
 spearman:0.22712758216515086
 rankingloss:0.03452225774526596

 48
 rmse:0.07310944608284188
 mse:0.005344991
 pearson:0.3298973361892309
 spearman:0.2320255757035078
 rankingloss:0.03550853580236435
