
 0
 rmse:0.1092938011056206
 mse:0.011945135
 pearson:0.39261343341596194
 spearman:0.38789021818534525
 rankingloss:0.033738989382982254

 1
 rmse:0.12627531452904459
 mse:0.015945455
 pearson:0.3549022664802359
 spearman:0.42800586992491957
 rankingloss:0.034554239362478256

 2
 rmse:0.15700596088586136
 mse:0.024650872
 pearson:0.33955829515669117
 spearman:0.4684853012267002
 rankingloss:0.032053761184215546

 3
 rmse:0.09376902188601936
 mse:0.008792629
 pearson:0.42883757206669637
 spearman:0.4058835304517639
 rankingloss:0.03376665338873863

 4
 rmse:0.14189042192404036
 mse:0.020132892
 pearson:0.4038302141679864
 spearman:0.47148876038415705
 rankingloss:0.05219914764165878

 5
 rmse:0.1440499061594925
 mse:0.020750375
 pearson:0.40549337056119666
 spearman:0.43287300003322227
 rankingloss:0.03711953014135361

 6
 rmse:0.13846591644900413
 mse:0.01917281
 pearson:0.36752302541388343
 spearman:0.4289197222548604
 rankingloss:0.04512529820203781

 7
 rmse:0.17674580422598454
 mse:0.03123908
 pearson:0.3425498393556245
 spearman:0.39983781424247233
 rankingloss:0.04426569119095802

 8
 rmse:0.2013448878612394
 mse:0.040539764
 pearson:0.27168303941376337
 spearman:0.34103352072906573
 rankingloss:0.06509720534086227

 9
 rmse:0.1429798072437168
 mse:0.020443225
 pearson:0.2943292898733547
 spearman:0.36487604479245606
 rankingloss:0.04000277444720268

 10
 rmse:0.15753494253524558
 mse:0.024817258
 pearson:0.2587621514257246
 spearman:0.30375921177803133
 rankingloss:0.0632331445813179

 11
 rmse:0.1564174827368267
 mse:0.024466429
 pearson:0.3688880836530049
 spearman:0.39797059670832824
 rankingloss:0.03887017071247101

 12
 rmse:0.1549245405328526
 mse:0.024001613
 pearson:0.33925793562846146
 spearman:0.43577396130139706
 rankingloss:0.06032338738441467

 13
 rmse:0.13294731338276625
 mse:0.017674988
 pearson:0.29074388833440434
 spearman:0.36620180238731215
 rankingloss:0.0478878952562809

 14
 rmse:0.1620574833648478
 mse:0.026262628
 pearson:0.2978352911802081
 spearman:0.3794272673602773
 rankingloss:0.05509783327579498

 15
 rmse:0.16160381144064562
 mse:0.026115792
 pearson:0.2616737922318301
 spearman:0.3307560371213626
 rankingloss:0.045165471732616425

 16
 rmse:0.14283805173049774
 mse:0.020402709
 pearson:0.33474860459084416
 spearman:0.373838949259526
 rankingloss:0.041474636644124985
