
 0
 rmse:0.06532017595983824
 mse:0.0042667254
 pearson:0.3825712933424777
 spearman:0.2692414142676379
 rankingloss:0.03130403161048889

 1
 rmse:0.06427919516132734
 mse:0.004131815
 pearson:0.41025496307345893
 spearman:0.24031055755473268
 rankingloss:0.03194490075111389

 2
 rmse:0.06316396328712462
 mse:0.0039896863
 pearson:0.4352671277414774
 spearman:0.26724227211176815
 rankingloss:0.030867930501699448

 3
 rmse:0.06273144842235977
 mse:0.0039352346
 pearson:0.45684937236289586
 spearman:0.31354537267458443
 rankingloss:0.03127308562397957

 4
 rmse:0.06166157654681311
 mse:0.00380215
 pearson:0.47768380017486395
 spearman:0.3799655554500545
 rankingloss:0.029729409143328667

 5
 rmse:0.06184817698470356
 mse:0.003825197
 pearson:0.47407742344150366
 spearman:0.4102477097110834
 rankingloss:0.02905557118356228

 6
 rmse:0.06365594459829353
 mse:0.0040520793
 pearson:0.4556258621870566
 spearman:0.3993092422232131
 rankingloss:0.030868353322148323

 7
 rmse:0.0648654012554717
 mse:0.0042075203
 pearson:0.44749998471008634
 spearman:0.4156420044836357
 rankingloss:0.03155750036239624

 8
 rmse:0.06589407311115793
 mse:0.004342029
 pearson:0.42618007661132057
 spearman:0.39882232262976586
 rankingloss:0.03038226068019867

 9
 rmse:0.06681733654571068
 mse:0.0044645565
 pearson:0.41681839541022847
 spearman:0.3986230664903851
 rankingloss:0.030024293810129166

 10
 rmse:0.06632440445937603
 mse:0.0043989266
 pearson:0.4166066646403768
 spearman:0.4023491508761561
 rankingloss:0.027430471032857895
