
 0
 rmse:0.21414615778436571
 mse:0.045858577
 pearson:0.2072110499994543
 spearman:0.23638895523881007
 rankingloss:0.04919490963220596

 1
 rmse:0.15771510947946182
 mse:0.024874056
 pearson:0.30972360384900643
 spearman:0.3062038032720939
 rankingloss:0.07158185541629791

 2
 rmse:0.17791232957139647
 mse:0.031652797
 pearson:0.3380163915902476
 spearman:0.35230366095884996
 rankingloss:0.09440990537405014

 4
 rmse:0.18849647495846655
 mse:0.03553092
 pearson:0.35112881155884007
 spearman:0.3716923796829188
 rankingloss:0.10591458529233932

 5
 rmse:0.1992924965138604
 mse:0.0397175
 pearson:0.3439729105053336
 spearman:0.3676248442110549
 rankingloss:0.128900408744812

 6
 rmse:0.2020688015261693
 mse:0.0408318
 pearson:0.34193363389388803
 spearman:0.35370170249935023
 rankingloss:0.13048392534255981

 7
 rmse:0.19338034506477222
 mse:0.037395958
 pearson:0.3399049286165666
 spearman:0.36573422517111775
 rankingloss:0.11328133195638657

 8
 rmse:0.1771797707636244
 mse:0.03139267
 pearson:0.35062106161491147
 spearman:0.35195492952049373
 rankingloss:0.09618066251277924

 9
 rmse:0.15893110512241523
 mse:0.025259096
 pearson:0.31558963689798225
 spearman:0.3320506486755774
 rankingloss:0.061814263463020325

 10
 rmse:0.1533765264589042
 mse:0.023524359
 pearson:0.3506485356897608
 spearman:0.34569178637920445
 rankingloss:0.07035184651613235

 12
 rmse:0.1614242634410546
 mse:0.026057793
 pearson:0.34676764092622714
 spearman:0.34481376804327285
 rankingloss:0.0914025753736496

 13
 rmse:0.15920160294835814
 mse:0.02534515
 pearson:0.333937316161137
 spearman:0.34829455492757544
 rankingloss:0.08433505892753601

 14
 rmse:0.16887253092126264
 mse:0.028517932
 pearson:0.32137799472651873
 spearman:0.3378288545804297
 rankingloss:0.08901422470808029

 15
 rmse:0.1363308717729672
 mse:0.018586107
 pearson:0.28476389922979845
 spearman:0.2845294373020527
 rankingloss:0.057936929166316986

 16
 rmse:0.14873132987220833
 mse:0.022121008
 pearson:0.2948824344040431
 spearman:0.31050617042781037
 rankingloss:0.0641208067536354

 17
 rmse:0.13016379945848744
 mse:0.016942615
 pearson:0.2987807680751253
 spearman:0.3463444503625837
 rankingloss:0.05989467725157738

 18
 rmse:0.1391752803681806
 mse:0.019369759
 pearson:0.27620373566841094
 spearman:0.29822992215852995
 rankingloss:0.05530644208192825

 19
 rmse:0.10658928994460486
 mse:0.011361277
 pearson:0.3170670557138033
 spearman:0.35542843316445105
 rankingloss:0.05569314956665039

 20
 rmse:0.11893267149377686
 mse:0.01414498
 pearson:0.2988235639544922
 spearman:0.3210119868935479
 rankingloss:0.05295981466770172

 21
 rmse:0.10819582432516955
 mse:0.011706336
 pearson:0.3250437350222112
 spearman:0.341899283239339
 rankingloss:0.049370814114809036

 22
 rmse:0.11761222405097717
 mse:0.013832635
 pearson:0.31898832715586645
 spearman:0.34312300638311866
 rankingloss:0.05004976689815521

 23
 rmse:0.11234553879492909
 mse:0.01262152
 pearson:0.258036911584738
 spearman:0.31259344580140686
 rankingloss:0.04528611898422241

 24
 rmse:0.1125883004237908
 mse:0.012676125
 pearson:0.25760861676969815
 spearman:0.30197413306503545
 rankingloss:0.03967258334159851

 25
 rmse:0.10779863524088372
 mse:0.011620546
 pearson:0.31971410006772216
 spearman:0.32157966509932284
 rankingloss:0.042976342141628265

 26
 rmse:0.10125096389082112
 mse:0.010251758
 pearson:0.25978537703950266
 spearman:0.32142009564330615
 rankingloss:0.044731784611940384

 27
 rmse:0.09986939338976024
 mse:0.009973896
 pearson:0.2941238142349313
 spearman:0.32958255124352387
 rankingloss:0.04315030574798584

 28
 rmse:0.09774481095598594
 mse:0.009554048
 pearson:0.2611787529962225
 spearman:0.30843275583416446
 rankingloss:0.043183233588933945

 29
 rmse:0.10257258548436464
 mse:0.010521135
 pearson:0.2670011157690586
 spearman:0.32425572995279317
 rankingloss:0.049006618559360504

 30
 rmse:0.09734458782147774
 mse:0.009475969
 pearson:0.26661964419116685
 spearman:0.30709962169733784
 rankingloss:0.03784048184752464

 31
 rmse:0.09769432279382144
 mse:0.009544181
 pearson:0.2694667729465028
 spearman:0.3283006611720127
 rankingloss:0.042603012174367905

 32
 rmse:0.1201725770041734
 mse:0.014441448
 pearson:0.17910664504621185
 spearman:0.2793378425036452
 rankingloss:0.03818773478269577

 33
 rmse:0.10127524412221543
 mse:0.010256675
 pearson:0.28351858250191697
 spearman:0.350698793733348
 rankingloss:0.04253222793340683

 34
 rmse:0.11652156843041306
 mse:0.013577276
 pearson:0.19747675513305557
 spearman:0.2756891727425178
 rankingloss:0.03510456904768944

 35
 rmse:0.12361137767790092
 mse:0.015279773
 pearson:0.11768987307483321
 spearman:0.2811860979742842
 rankingloss:0.03790712356567383

 36
 rmse:0.09852267716537648
 mse:0.009706718
 pearson:0.26937663970637993
 spearman:0.3115138645151714
 rankingloss:0.03821512311697006

 37
 rmse:0.11007250889949022
 mse:0.012115957
 pearson:0.19532664806994546
 spearman:0.281881580232687
 rankingloss:0.04311879351735115

 38
 rmse:0.11333761785919062
 mse:0.012845416
 pearson:0.19011919444204317
 spearman:0.2663478666662111
 rankingloss:0.03351711481809616

 39
 rmse:0.10537750659480735
 mse:0.011104419
 pearson:0.20148274957363554
 spearman:0.30977631799720273
 rankingloss:0.03990750014781952

 40
 rmse:0.10549354261821688
 mse:0.0111288875
 pearson:0.2314978006523864
 spearman:0.3205145974031299
 rankingloss:0.03834341838955879

 41
 rmse:0.11083813804624797
 mse:0.012285093
 pearson:0.23115012499284382
 spearman:0.3048588870130433
 rankingloss:0.03460215404629707

 42
 rmse:0.09696162661457465
 mse:0.009401557
 pearson:0.2453959211109229
 spearman:0.3043695457269865
 rankingloss:0.03953658416867256

 43
 rmse:0.10731951865542505
 mse:0.011517479
 pearson:0.2496347133801163
 spearman:0.3191566829256993
