
 0
 rmse:0.06665071550227204
 mse:0.004442318
 pearson:0.31720296841766377
 spearman:0.18327008297924866
 rankingloss:0.03043591044843197

 1
 rmse:0.06608752942290246
 mse:0.0043675615
 pearson:0.3342425156491839
 spearman:0.23625368759399565
 rankingloss:0.03201563283801079

 2
 rmse:0.06598717271061907
 mse:0.004354307
 pearson:0.3575667478769904
 spearman:0.20811489856787407
 rankingloss:0.0338677354156971

 3
 rmse:0.06661860438146726
 mse:0.0044380384
 pearson:0.3504866352437855
 spearman:0.11080589152384102
 rankingloss:0.034970760345458984

 4
 rmse:0.06792555140538076
 mse:0.0046138805
 pearson:0.32091815676930946
 spearman:0.18662862289955123
 rankingloss:0.03431781381368637

 5
 rmse:0.0683788442134712
 mse:0.0046756663
 pearson:0.3266833732903043
 spearman:0.1913611229120579
 rankingloss:0.03395405411720276

 6
 rmse:0.0697266023032024
 mse:0.004861799
 pearson:0.31679192796941374
 spearman:0.20515723664598431
 rankingloss:0.034508395940065384

 7
 rmse:0.07113557125190573
 mse:0.0050602695
 pearson:0.30625859289095414
 spearman:0.1972817271822298
 rankingloss:0.03554626926779747

 8
 rmse:0.07246662551990814
 mse:0.005251412
 pearson:0.2898130751018528
 spearman:0.19456419877729306
 rankingloss:0.035331469029188156

 9
 rmse:0.07334809910805654
 mse:0.0053799436
 pearson:0.2781092284115953
 spearman:0.187525070333159
 rankingloss:0.03417554125189781

 10
 rmse:0.0733275107263099
 mse:0.005376924
 pearson:0.2839354619529287
 spearman:0.16876026310181413
 rankingloss:0.035442955791950226

 11
 rmse:0.07451514927377662
 mse:0.0055525075
 pearson:0.27279166366475893
 spearman:0.1566393121055793
 rankingloss:0.03618311136960983

 12
 rmse:0.07510907008289924
 mse:0.0056413724
 pearson:0.2681587273230732
 spearman:0.12788624543883004
 rankingloss:0.036148570477962494

 13
 rmse:0.07473833388215695
 mse:0.0055858186
 pearson:0.27350402857352263
 spearman:0.14309267060008765
 rankingloss:0.03571086376905441

 14
 rmse:0.07483065418418648
 mse:0.005599627
 pearson:0.2693805220281281
 spearman:0.17735823824916855
 rankingloss:0.03375091403722763

 15
 rmse:0.07472365013724697
 mse:0.005583624
 pearson:0.27158776037114324
 spearman:0.13980693325845883
 rankingloss:0.034446947276592255

 16
 rmse:0.07514065762660127
 mse:0.0056461184
 pearson:0.2696646228075516
 spearman:0.13793084157344454
 rankingloss:0.035121459513902664

 17
 rmse:0.07475095592042245
 mse:0.0055877054
 pearson:0.26354078636028294
 spearman:0.1665532808091878
 rankingloss:0.03307265788316727

 18
 rmse:0.07454676360192149
 mse:0.00555722
 pearson:0.2584628633682949
 spearman:0.13089997327727032
 rankingloss:0.032914284616708755

 19
 rmse:0.07555132659984311
 mse:0.005708003
 pearson:0.25792710680414016
 spearman:0.1336466456745741
 rankingloss:0.03455418720841408

 20
 rmse:0.07534357725204321
 mse:0.0056766546
 pearson:0.2536807190948415
 spearman:0.14887334275316
 rankingloss:0.03310990706086159

 21
 rmse:0.07487328735428375
 mse:0.005606009
 pearson:0.26819186778958337
 spearman:0.16458981588434635
 rankingloss:0.03323177248239517

 22
 rmse:0.0750612016652125
 mse:0.005634184
 pearson:0.26164374030125404
 spearman:0.13133982105937012
 rankingloss:0.03456290438771248

 24
 rmse:0.07501144346712996
