
 0
 rmse:0.17507127327982852
 mse:0.03064995
 pearson:0.29771268379904675
 spearman:0.24892508073155462
 rankingloss:0.08308674395084381

 1
 rmse:0.18388526174461364
 mse:0.03381379
 pearson:0.20153120614930436
 spearman:0.33460125522436623
 rankingloss:0.036429814994335175

 2
 rmse:0.09241951138915483
 mse:0.008541366
 pearson:0.38205012517016745
 spearman:0.3270100330802918
 rankingloss:0.04924945905804634

 10
 rmse:0.08024469067395588
 mse:0.0064392104
 pearson:0.38080979502449736
 spearman:0.30732417200493595
 rankingloss:0.04313714802265167

 14
 rmse:0.08047857409756201
 mse:0.006476801
 pearson:0.34420180861477373
 spearman:0.26439950671039336
 rankingloss:0.03696805611252785
