
 0
 rmse:0.06352282452220122
 mse:0.0040351492
 pearson:0.4437191856954505
 spearman:0.37982711836770616
 rankingloss:0.028030304238200188

 1
 rmse:0.06394907341991202
 mse:0.004089484
 pearson:0.4330742149034639
 spearman:0.3738920627221613
 rankingloss:0.02677210047841072

 2
 rmse:0.06374884309256534
 mse:0.004063915
 pearson:0.42507927827697883
 spearman:0.3587016972929857
 rankingloss:0.024594701826572418

 3
 rmse:0.06482711572888915
 mse:0.004202555
 pearson:0.4095871189396538
 spearman:0.3534359374687244
 rankingloss:0.02583424560725689

 4
 rmse:0.06513062495790212
 mse:0.0042419983
 pearson:0.3959701564965009
 spearman:0.3329906955420604
 rankingloss:0.027056021615862846

 5
 rmse:0.06567539156502794
 mse:0.004313257
 pearson:0.38044643545398876
 spearman:0.32414076051521984
 rankingloss:0.026283204555511475

 7
 rmse:0.06632282472355659
 mse:0.004398717
 pearson:0.36814381395111234
 spearman:0.29563589661402323
 rankingloss:0.027342036366462708

 9
 rmse:0.06660892258525584
 mse:0.0044367486
 pearson:0.35881764843585223
 spearman:0.28568940487766387
 rankingloss:0.028455760329961777

 11
 rmse:0.0665257794656178
 mse:0.0044256793
 pearson:0.36196649646250517
 spearman:0.27818719511982376
 rankingloss:0.028017932549118996

 13
 rmse:0.06771142277027084
 mse:0.004584837
 pearson:0.3457446503331942
 spearman:0.2658112651320798
 rankingloss:0.028209008276462555

 14
 rmse:0.06813420950908812
 mse:0.0046422705
 pearson:0.3354157436547791
 spearman:0.2443593005933797
 rankingloss:0.028837084770202637

 16
 rmse:0.06867545825367406
 mse:0.0047163186
 pearson:0.3261290672640027
 spearman:0.23117087595263294
 rankingloss:0.028382502496242523

 17
 rmse:0.0683400944358761
 mse:0.0046703685
 pearson:0.33118056393554124
 spearman:0.23861033996563716
 rankingloss:0.0296198558062315

 20
 rmse:0.06855397455002317
 mse:0.0046996474
 pearson:0.3249769679784712
 spearman:0.2336413437009773
 rankingloss:0.030106961727142334

 21
 rmse:0.06886102330191508
 mse:0.0047418405
 pearson:0.32446086868675367
 spearman:0.23762654289809693
 rankingloss:0.02934940718114376

 22
 rmse:0.06913932607799185
 mse:0.0047802464
 pearson:0.3210406027526454
 spearman:0.2382551287073313
 rankingloss:0.02926471456885338

 25
 rmse:0.06886610838985315
 mse:0.004742541
 pearson:0.32248585220614884
 spearman:0.2340472819408907
 rankingloss:0.028764907270669937
